Customer,text,title,hotel_Name,numberOfReviews,finalRating
U1920WW_,"Недавно мы останавливались на курорте Waligama Bay Resort и были действительно впечатлены. Обслуживание было первоклассным, всегда дружелюбным и услужливым. Курорт был очень чистым и ухоженным. Еда была исключительной — каждое блюдо было восхитительным. В целом, фантастический отдых, очень рекомендую!

также мы отправились на двухдневную экскурсию в горы на Шри-Ланке, это было супер. мы отправились с (lasa), он может говорить по-русски, если вам нужна экскурсия или сафари, напишите ему

Он помогает во всем, очень рекомендую

+94776881171 WhatsApp

Instagram (tourinsrilanka00)",Отдых,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
tomlI1808ZI,"Большая комната с двуспальной кроватью, большая ванная комната с ванной и отдельным душем. Окна от пола до потолка, выходящие на пляж и море - потрясающий вид. Задняя дверь на террасу и шезлонги, а до пляжа 20 метров. Бассейн рядом. Питание в соседнем отеле всего в нескольких минутах ходьбы, и еда была превосходной и обильной.

также, если вы отправляетесь на экскурсию в Шри-Ланку, напишите ему +94776881171 (lasa) WhatsApp, он может говорить по-русски, он организовал прекрасную экскурсию в Шри-Ланке, рекомендую",Отдых в велигаме,Weligama Bay Resort,-0.6585224458083334,-0.7649882739728273
771mihiris,"Loved the garden villas. Such a quiet place next to the busy happening marriot and kurumba. Kids loved the space, the pool and the surf lessons right on the beach. Totally recommend savi's surf lessons right next to this place. Kurumba is a great place to get meals. On BB the hotel itself is quite pricey given its off season but the staff are friendly. No buffet but decent breakfast set menus. We had a great time with the kids and I will definitely come back for my weligama fix soon.",Peaceful family beach holiday,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
100asma,هذا الفندق على الخليج اخذنا غرفة عائلية طبعا الشركة السياحية ( blue lanka tours  ) حجزته لنا بناءا على طلبي غرفتين كبار بسريرين كبار نفرين حمام  واحد كبير جدا . اول مادخلنا لقينا وزغة كبيرة بالحمام وعلى طول نادينا العامل  قبل مايطلع من الغرفة وجو وشالوه . تصميم الحمام سيء يناسب الاجانب . يوجد بوديه ولا يوجد شطاف حتى حمام بهو الفندق لا يوجد به شطاف . سكنا كان ليلة واحدة . الاثاث فاخر وانيق .الشرفة كبيرة وبها كراسي استلقاء .  طلبت فرشة اسنان  بعد ان احضروها اتصلوا علي ليخبروني انها ليست مجانية . اول ليلة تعشينا بمطعم الفندق على البحر وفي الصباح ايضا مطعم الفندق set menu . طلبت بنتي بان كيك زيادة على الافطار المحدد . ولم يطلبوا تسديد المبلغ اعتبروه مدفوع مع قيمة الافطار. في الطريق للفندق يوجد بائعين يبيعون زبادي في زبديات فخار يسمونه curd لذيذ. اسكن الفندق مرة ثانية : لا,تصميم جميل وفاخر لكن لا يوجد شطاف,Weligama Bay Resort,-0.6585224458083334,-0.7649882739728273
Peggiorini79,"lo scrivo in italiano perchè così posso usare le migliori parole , Questa perla è una meraviglia, e una scoperta , non sono un turista , ho avuto la fortuna di potere lavorare qui in srilanka ed essere ospitato al WBR.. siete una famiglia qui , la mia famiglia , siete cosi attenti alle necessitò , siete sempre presenti . Mi sento a casa qui , e vi ringraio , perchè è raro . Grazie a tutti .",the best,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
martinP9413MX,"I spent 8 days at Weligama Bay Resort with my daughter's family. The resort villas, restaurant, and swimming pool are excellent. The beach is large and clean. The waves are strong enough for learner surfers, but also safe for young children. The resort arranges comfortable transport to and from Columbo airport. Excellent value.","Great place for family holiday, excellent value",Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
543raquelr,"Employees from the Cutty Sark, housekeeping and Pool are amazing. They made our stay very pleasant. The food was great.
Housekeeping always put a smile in our faces with the towel art 😄
Location is fantastic and breakfast has amazing omelete and pancakes 
",Friendly staff,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
_I167CC,"Гостиница считается 4 звезды, по факту 3 с большущим минусом. Номерной фонд очень старый, ремонта не было давно. Когда попросил добавить уборщиков тюбики с шампунем и гелем для душа, они при мне взяли пустые тюбики и начали их наполнять из пластиковых бутылок из под воды, то есть непонятно что у них там разведено. Меню на завтра очень скудное. На ужине официанты по 10 раз переспрашивает что ты заказывал. Долго готовят. Год назад ездили в отель eden но в берувеле, так вот там намного лучше сервис, номерной фонд и территория. Тут видимо цена складывается из того что рядом марриот, а данный отель похож на сарайчик для гостей. Однозначно не рекомендую, особенно если учесть какая стоимость идет за данный отель.","Не в первый раз на Шри ланке, удивился тур обошелся в два раза дороже чем в 2023 а по качеству в три раза хуже",Weligama Bay Resort,-0.6585224458083334,-4.285672943961408
dantF2331DX,"What a wonderful place. We felt extremely well looked after by all the staff. Beautiful spot, overlooking a great beach. Every one of the staff here smiled and was helpful. Particularly impressed by Ajith, one of the lead chefs, Tharrandho, who gave us a great surf lesson, and Chathuranga, who was in charge of cleaning the room and everyday left us with a delightful piece of towel artwork (you’ll have to check the photos!). Highly recommend this place. The perfect spot to unwind. Thank you. We will be back!","Beautiful, tranquil, high class place. Superb staff. Amazing getaway.",Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
X9813VQmarkusl,"Sehr schöne kleine gepflegte Anlage direkt am Strand mit sehr gutem Essen und überaus freundlichem Service!!! Schöner sauberer Pool in kleiner Gartenanlage. Gutes Frühstücksbuffet und angemessene Preise.
Massagen bei der weiblichen Masseurin sehr angenehm ",Schöne kleine Anlage direkt am Strand ,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
gvivie,"Nous avons séjourné cinq  jours dans cet établissement. Nous sommes ravis , excellent emplacement , excellent  service , excellent spa, vous pouvez dîné sur la plage , le petit déjeuner est varié et bon .Nous recommandons vivement cet hôtel.",Excellent,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
neilpriyath,"Superb very clean well maintained hotel.  Staff is very friendly.  Mouthwatering food.  beach is very clean and all stakeholders including all other hotels and surf schools  are taking care of it.  One can surf  either side of the hotel beaches. Very safe and well maintained swimming pool add more glamor. Anyhow prices are very unreasonable. A water bottle cost me Rs 650 and the same brand of it , within 100 meters from hotel was only Rs 120.  For our first lunch cost us Rs 33,000+ as they refused to add that to FB saying it starts from Dinner!! but since we had one dinner out side and skipped the lunch the day we departed, altered bill from full board to HF , reduction  was only 4000+/day.  This is absurd and we have never experience such in any other place. Such pricing may get them quick returns but ruined their reputation much quicker. So plan your budget so that you don't have any regret of extras. ",Super place to stay for your surfing holiday . ,Weligama Bay Resort,-0.6585224458083334,-0.7649882739728273
almerindom38,"Lovely resort for a stay.
Great bedrooms, lovely decoration and confort, location, swimming pool and beach are very nice.
Just noticed the prices at restaurant were a bit over priced for the options provided.",Great Stay,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
ChrisFromShenzhen,"Excellent location to catch surf right on the beach outside the resort. Hotel itself is a bit dated so would have given 4 stars but all staff were so incredibly helpful/attentive that it bumps it to 5, really top notch service here.","Great location for surf, great staff.",Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
lalanikw,"Great location, right on the Weligama Surf beach. From spicy curries to fresh seafood, every meal was a flavorful journey. Room was spacious. Well-designed to provide a peaceful sanctuary away from the road noise, ensuring a restful night's sleep and serene atmosphere through out the day. Exceptional staff - their attentive service to go the extra mile made me feel right at home. Thank you!",Made me feel right at home,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
583raghavm,"As a family, we went with 6 people and booked two bungalows and a villa for three nights. 

The bungalows were connected to each other which was great as a family and the space was very roomy. The villa was also perfect for two people. The resort itself was very beautiful with long palm trees that makes you feel like you are in paradise, a swimming pool with Jacuzzi, spa, and restaurant. 

The resort is also connected to Welligama beach which is ideal if you want to have some drinks with some breeze looking at surfers or book some surfing lessons (well worth it!). There are also a number of food courts nearby if you want to try local cuisine. It is also nice to go for a walk and talk with some locals.

Most importantly, the entire staff make you feel very welcome. Not only do they provide good service (what you expect from a resort), but they are also observant and friendly. For example, I was interested in discovering some Sri Lankan music and they played a diverse list of songs. 

Even though we went as a family, I think this resort is well worth it for couples, friends or solo travellers because of the friendly staff and the beautiful location.  ","Excellent location, staff & services",Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
B4209FBjanr,"By far my favorite hotel that I’ve visited in Weligama Bay. The rooms were always clean and the housekeeping staff surprised us everyday with a new animal made out of towels. The food here was amazing especially the curry-based ones. Surf selection was spectacular, and staff was always willing to help us pick the right one because we didn’t really know what we were looking for and even offered a surf lesson which was really cool. Overall our experience in Weligama Bay Resort was very pleasent and we would recommend it to anybody.",5 star experrience for a 4 star price,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
157anief,"It was an incredible stay at WBR. I loved the breakfast, especially pancakes and waffles. The view of the ocean was spectacular. I would recommend to try a surfing lessons with WBR instructor because I learned a lot in just one hour. The staff was very kind and friendly. I really enjoyed it and I would 100% reccomend this resort to my friends.  ",Resort worth visiting!,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
VeronikaH83,"In a spur of a moment, we decided to celebrate my birthday as well as our wedding anniversary in this resort, when vacationing in Sri Lanka for 4 weeks. We spent one night in this amazing place and we felt as if we were there for at least a week! The team went far and beyond to make our stay remarkable and pampered our family the entire time.
I only booked the place 2 hours before we arrived and they already prepared a nice welcome sign in our family bungalow to wish us happy birthday/anniversary. And then after dinner they surprised us with a divine chocolate cake, which they baked for us! 
The food was amazing throughout the whole stay.
The rooms were clean, spacious and comfortable.
The entire property felt well maintained.
My husband also tried their spa and said the massage was one of the best ones he has had (and he goes regularly).
Overall, I cannot thank the whole team enough! 
Mr. Sahan, who organized our stay, as well as the team in the restaurant (Mr. Sugath, Mr. Kalidu, Mr. Kumara).
We will be back!",5 star experience,Weligama Bay Resort,-0.6585224458083334,0.4085732826900327
552sameerah,We received friendly and good service from lashikala.  Good place & good food. Location very beautiful. Your all employee good. The facilities in the rooms are very good. The freshness of the food is very good and should be appreciated. Thanks,Good service,The Blue Water,0.9437337040455077,0.4085732826900327
heinzgunasekera,"It was another great experience at the Blue Water Hotel. Kushani was as delightful and helpful as ever. This time around Heshan helped us a lot with room cleaning but especially with lots of little surprises for our young daughter, which she loved",Great experience again,The Blue Water,0.9437337040455077,0.4085732826900327
kishanf2021,"Excellent séjour, bel hôtel avec une piscine gigantesque au bord de la mer, le personnel très gentil et professionnel. J'ai pris les spécialités sri lankaises tous les soir dans le restaurant à la carte qui étaient top !!! On est resté deux fois durant notre séjour au sri lanka pendant 8 nuits. ",Bel hôtel avec une décoration chic au bord de mer,The Blue Water,0.9437337040455077,0.4085732826900327
laurent95370,"De retour à blue water après de longues années... et le charme opere à nouveau!
La déco est sobre et chic, la piscine très grande et très chaude, la restauration de très bon niveau et l'ensemble du personnel est aux petits soins... 
Le seul petit bémol reste la distribution d'eau chaude pas très stable avec des chauds froids un peu pénibles sous la douche...
Le bilan reste néanmoins positif avec un rapport qualite/prix (hors saison!) De très bon niveau. On reviendra sûrement!",Très bien,The Blue Water,0.9437337040455077,0.4085732826900327
W6951CF_,"The place is simply excellent!
special thanks to the bartenders (Dilshan, Imesh , for amazing cocktails!
I recommends!
The staff is responsive!
Regarding the food, I can say one thing, you will lick your fingers!
Thank you for being there :)",Highly recommend,The Blue Water,0.9437337040455077,0.4085732826900327
V6681VByvonner,"Das Hotel ist sehr zu empfehlen.  Die Zimmer sind groß,  sauber und alle mit Meerblick.  Das Essen meist in Buffet Form.  Sehr lecker,  riesen Auswahl. All In ist zu empfehlen,  weil die Getränke nicht ganz billig sind.  Kein Supermarkt in der Nähe.  Spa  sehr teuer.  Wir haben uns mit Tuk Tuk zu Einheimischen fahren lassen.  Sehr gute Massage für 30€ 1 Stunde. 
Das Personal im Hotel ist besonders nett.  Alle bemühen sich englisch zu sprechen,  manche auch deutsch.  Zu erwähnen ist  Aruna von der Poolbar. Sehr aufmerksam und nett.
Insgesamt können wir Sri Lanka nach einer Woche Rundreise und einer Woche Badeurlaub sehr empfehlen.",Sehr empfehlenswert,The Blue Water,0.9437337040455077,0.4085732826900327
18bhantes,"I wanted to stay at a nice hotel with my father to give him nice time after his surgery. I visited hotel one day before we checked in. I would thank to the staff of The Blue Water from the front desk to the restaurant. They were friendly and helpful to full filled my wish. Specially Mr. Sanjeewa,  the supervisor of restaurant was very helpful and kind to arrange healthy meals for my father according to my wish. Mis Tharaka, the senior hostess of the hotel arranged things during my stay at the hotel. Their friendliness and hospitality are gifts to the hotel as I feel.
All in all my experience in the Blue Water Hotel was excellent because these kind of friendly people. I recommend this beautiful beach front hotel to all who wish to spend their vacation in Sri Lanka.",Appreciation for the good service.,The Blue Water,0.9437337040455077,0.4085732826900327
yvonnejP6901MV,Have visited blue water 4 times over the last 19 years this has been the best from start to end of holiday every aspect of stay was amazing .all the staff are superb would like to especially mention reception lashikala and kushani couldn’t be more helpful dragonboat restaurant waiters Akashi and that aka were very attentive but best of all was staff at pool bar Aruna santhugh are so attentive at all times prabath went out went his way to do yoga even came in on day off would like to mention bg sumith food and beverage was very good his attention to the small details is amazing hope to be back soon,Excellent still the best,The Blue Water,0.9437337040455077,0.4085732826900327
mtO8583JF,"Wir hatten dort eine schöne erholsame Zeit und der Ausblick war wundervoll. Das Essen war ebenfalls ganz lecker. Mit Besonderheit muss ich erwähnen, dass die Mitarbeiter sehr nett und hilfsbereit waren. Insgesamt kann ich das Hotel auf jedenfall weiter empfehlen!",Super,The Blue Water,0.9437337040455077,0.4085732826900327
82sanjayak,"Our three-day conference at Blue Waters was a truly exceptional experience. The support provided by the staff was outstanding, ensuring that everything ran smoothly and efficiently. We would like to extend a special thanks to Sajeewani, who went above and beyond to contribute to the success of the event. Her dedication and attention to detail were greatly appreciated.",Exceptional Service and Smooth Conference Experience at Blue Waters,The Blue Water,0.9437337040455077,0.4085732826900327
dayans740,"I traveled from Abu Dhabi for a short vacation, seeking a place to unwind, and Blue Water Spa exceeded my expectations! While looking for a great dining option, Mr. Rangika from F&B recommended the coffee shop. His suggestion was spot on, and his warm, energetic personality made the entire experience even more enjoyable. I will definitely stay at this hotel next time.",A true Authentic Sri Lankan experience,The Blue Water,0.9437337040455077,0.4085732826900327
620devendrab,"What a wonderful stay we had.- the architecture, locational setting, the sea at the property's doorstep as well ss the refreshing seabreeze.
The large size of the rooms adds to the experience with all facing the sea.
Would like to mention that the staff is well trained and very responsive.
All in all we had a wonderful stay.",A slice of paradise,The Blue Water,0.9437337040455077,-0.7649882739728273
868ahamedm,"I’ve stayed at a few resorts along the Wadduwa coastline previously, but The Blue Water has truly become my top choice. The stunning architecture combined with serene atmosphere sets it apart from others! My stay was incredibly relaxing, and the exceptional service from the staff made it even more memorable. A special thanks to Lashikala and the entire team for making the experience so wonderful. I’m already looking forward to my next visit!",My top coastal escape! 😍,The Blue Water,0.9437337040455077,0.4085732826900327
E2774VIsabinem,"Wir hatten einen schönen erholsamen Urlaub. Das lag zum einen am hervorragenden Essen (sri-lankisches Buffet), aber vor allem an dem besonders freundlichen gesamten Personal und dem guten Service. Gerne erinnern wir uns an die hübsche Tharaka, die uns immer herzlich im Restaurant begrüßt hat und ihre vielen freundlichen Kollegen, die uns dort bedient haben. Außerdem an den Poolboy Vansantha, der auch gut deutsch spricht und uns immer mit frischen Handtüchern versorgt hat, sowie seinem Kollegen Aruna von der Poolbar, der immer sehr aufmerksam war und uns dort leckere Snacks und Getränke serviert hat. Abends nach dem Dinner haben wir uns schon auf den netten Barkeeper Savinda und seine leckeren Cocktails gefreut. Wir bedanken uns bei dem gesamten Team des Hotels für die schöne Zeit.",Schöner erholsamer Urlaub,The Blue Water,0.9437337040455077,0.4085732826900327
udof705,"Sehr angenehmes Hotel mit sehr schönen Zimmer.
Sehr zuvorkommendes Personal, insbesondere die immer lächelnden und hilfreichen Chalani (guest relation officer) and Erandi (front office supervisor)
Sie begrüßten mich jeden Morgen auf eine unglaublich angenehme Weise.
Das Hotel ist sehr zu empfehlen nicht zuletzt wegen des großen und kreativ angelegten Pools",Fantastische Zeit,The Blue Water,0.9437337040455077,0.4085732826900327
JuliaW2952,"Very good hotel, full of animals, nice garden and beach, perfect Asian food, best waiter Sawinda ;)  very nice service in the hotel jeweler. Sri Lanka is a beautiful country, full of experience, good trips and memories. Greetings from Poland ;) ;)",Perfect holiday,The Blue Water,0.9437337040455077,0.4085732826900327
nausheenq2024,"Fabulous surroundings and lots of activities within the hotel. The food is tasty and authentic. When arriving we were welcomed by Duminda Liyanarathne (guest relations executive) who listened too that this was our last destination and offered kindly and upgrade of our room which we definitely haven’t regretted! We have received all benefits and extremely welcoming service. Duminda have making sure that we have felt welcome and even with the slightest inconvenience Duminda have right away been there to insure everything is good. This is above all our expectations and feels very humble by Dumindas warm and kind service. 
Nausheen ♥️ Christian",Super stay,The Blue Water,0.9437337040455077,0.4085732826900327
lily9597,"I recently stayed at Blue Water Hotel and had a fantastic experience. The stunning blue water views were breathtaking, and the hotel’s facilities were great. Particularly Lithara’s service was exceptional. She was always friendly and helpful, making my stay even better. I highly recommend this Hotel for a peaceful, relaxing getaway!",A Relaxing Stay,The Blue Water,0.9437337040455077,0.4085732826900327
moonaa2019,"Absolute tropic heaven after being transferred from another hotel where we had a bad experience. The rooms were very spacious, had bathrobes, iron with board, tea station, fresh filtered water everyday, smart tv and comfortable beds. The only con is the window connecting from the room into the bathroom. The breakfast and dinner buffet never disappointed. Staff provide filtered water at the restaurants. All the staff were very friendly and always willing to help. The pool is very clean and showers available to rinse off afterwards. The beach was very beautiful and 3 minute walk away from our room. Unfortunately, it was off season so the ocean was not safe to swim in. Still beautiful to watch though. Saw a herd of cows running along the beach which was an absolute delight to watch. You see over 100 green parrots arriving in the evening and sitting in the palm trees near the beach. I also recommend the hotel spa. I had lots of aches and pains from the trip and long flights. I felt like a new person after a Balinese massage. It was a very unique hotel and one of the best I have ever stayed at.",Tropic Heaven,The Blue Water,0.9437337040455077,0.4085732826900327
maddys444,"We, a group of four girls, ended our Sri Lankan tour with an idyllic stay for 4 nights at The Blue Water Hotel and Spa. This hotel was just what we needed after a long trip around Sri Lanka. Absolutely everything was first class - from the managers, the customer service at reception, the porters, to the catering and housekeeping staff, everyone went out of their way to make our stay as enjoyable as possible. No job was too big for anyone. The warm bright smiles and attentive nature of all staff made us feel at home. In particular, the managers, Dumindu and Kushani were exceptional in their leadership. The  reception staff, Shakila, Chamika, and Dilshan were always on hand for anything we needed. 

The spacious rooms, with a private garden leading to the swimming pool was a dream. Clean rooms, lovely bathroom amenities, smart TV all added to the experience. The beds were so comfortable, that we slept in most mornings! Yet the staff at breakfast still accommodated past the breakfast time. The garden/pool views from the room were so relaxing, I felt like I was in tropic heaven! 

The food was mouth watering and delicious. Something I looked forward to every morning and evening. The variety of choice with the fruits and salads, the mains and desserts, everything was cooked to perfection. I have a dairy allergy, so the staff would let me know what dessert options were suitable for me.

I would highly recommend this hotel. I cannot fault this place in any way! A must stay.",An idyllic stay,The Blue Water,0.9437337040455077,0.4085732826900327
L4238DSsofiam,Очень хороший отель . Завтрак просто прекрасен ! Два бассейна и номера большие ! Целый дом с лестницей  . Я довольна !!!Завтрак как шведский стол. Очень красивый фотозоны на природе . Качельки и отведенное для этого место на камне перед океаном . Очень красиво !,"Прекрасно и незабываемо. Рядом море ,чему Рада больше всего . Шезлонги и номера очень удобные. Отель сам по себе хороший",Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
841dimitrik,"The room was tidy and very spaceaus and very clean! We enjoyed both pools and the spa. The food was equally great. 
We stayed for 3 nights and wrre able to walk and explore Unawatuna as well as a quick tuktuk to the very beautiful Galle. Eventhough this hotel may not be the most fancy hotel we have stayey in we liked the charm of it beinc slightly different.",a great realxing stay close to Unawatuna,Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
esthersY7505BJ,"Das Hotel ist sehr schön und ruhig. Die Mitarbeiter sind sehr nett und sind immer da wenn man jemanden braucht. Wir haben uns sehr wohl gefühlt. 

Die beiden Pools waren angenehm und es war sehr ruhig in der Anlage.

Der Meerausblick ist wunderschön. Vor allem zum Frühstücken.",Alles bestens!!,Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
M1448BZ_,"Останавливались в этом отеле на 10 дней, номер 2 этажа и балкон как третий этаж, два санузла, очень комфортно. Питание завтрак шведский стол, всегда находили что вкусно поесть, отдельнвая благодарность персоналу, очень доброжелательны и всегда готовы помочь. Очень качетсвенная уборка номеров. Ребята молодцы, хоть отель и не новый. Они стараются)",Тапорабан Унаватуна.,Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
Passenger35649726456,"It was one of the our locations during the trip on Shri) The location of the hotel is quite good (in the end of the touristic street), friendly staff, normal breakfast (nothing special, but you’ll find what to eat, pancakes for children are included), there’s no beach in the hotel, but golf-car from the hotel every 30 min. delivers guests to the beach from the hotel (it takes 5 minutes). The hotel is not fresh, but the staff compensates it with the service. One thing you should know doing your choice- two bedroom suite has no windows. It’s the thing you should taken in account if you book it.",Good hotel for Russians,Thaproban Pavilion Resort and Spa,-0.42661695043475106,-0.7649882739728273
Markus76Mueller,"Das Hotel entspricht einem 4 Sterne Hotel. Das Personal ist sehr freundlich und möchte gerne helfen. Das Publikum ist wie fast im ganzen Ort stark Ostblock orientiert. Die zwei Poolanlagen sind schön. Leider fehlt die ein oder andere Abdeckung an den Filterstellen. Leider kein klassischer Strandzugang, was wir aber auch vorher wussten. Der Ort als solcher hat uns nicht so gefallen. Das Hotel war gut",Erholsame Zeit bei engagierten Menschen,Thaproban Pavilion Resort and Spa,-0.42661695043475106,-0.7649882739728273
nipzf,"Lovely hotel for a great stay with an awesome sea view and comfortable rooms.. Service provided by Prasad at the front desk was excellent, with a can do attitude.. all the restaurant staff were friendly and helpful.. however service of the female staff specially the staff in charge of spa treatment at the front desk was not too good with zero passion at what they do.. please look to improve",Great stay!,Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
hegyil2024,"Very kind staff, great food and nice environment. The roof top bar was closed unfortunately, but has a great view. They have a beach transfer option with a gold car, which is very comfortable for the guests. If you love sea food their restaurant is a perfect choice.",Great place to stay in Unawatuna!,Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
questforperfection,"This hotel was really excellent!  From the front desk staff who is always smiling and accommodated a last minute extra night with ease, to the bartenders, especially Jerry, who made us feel right at home. The wifi works great.  The restaurant and staff was perfect.  They accommodated our requests for additional helpings and sharing plates without skipping a beat.  The views are gorgeous of the sea.  Everything very clean and comfortable.  Highly recommend. ","Excellent hotel, staff and great wifi",Thaproban Pavilion Resort and Spa,-0.42661695043475106,0.4085732826900327
prasathk2022,"Great resort with great service. Really enjoyed the Italian Buffet Night with live music. Also, the beach not far from the resort was great for families. While my wife enjoyed her facial and massage, I found my massage to be not that great. My therapist (male) was very rough and left a number of scratch marks on my body. Also, the spa rooms didn’t look nice. Outside of this, it was a great experience and we would be happy to go back.",Great experience,Thaproban Pavilion Resort and Spa,-0.42661695043475106,-0.7649882739728273
shanaldesilva,Had an amazing time at this hotel!! The staff were very friendly and helpful. Dulanjana especially made our time here very pleasant. He was very kind and always helped us out no matter what our concerns were. The hotel was absolutely stunning and had amazing amenities. Loved our stay overall!,Amazing Time!,Jetwing Surf,-0.785016352375742,0.4085732826900327
priyangib2023,"This is my second stay at a Jetwing hotel and as expected it was one of the best experiences I had in my travels in Sri Lanka! Staff were very pleasant, kind and friendly. Had a great collection of vegetarian food. Chef even offered us packed sandwiches for the road. 

It’s also very nice to see their dedication to sustainability. All the water bottles were glass bottles refilled in the facility including shampoo, conditioner, etc. 

Plan to visit other Jetwing locations in future!",Love Jetwing Hotels!!!,Jetwing Surf,-0.785016352375742,0.4085732826900327
C2670XQdavidy,"Jetwing Surf offers a great location right on an unspoiled beach. The welcome by the front office staff, especially Anjelo at reception, was superb. There is a nice swimming pool for those who prefer fresh water. The meals were freshly prepared and beautifully presented. Butler Lakshan provided excellent service. The accommodation was spacious, with outdoor and indoor showers, and nice decks with chairs facing the sea. Highly recommended place!",Peace of heaven!,Jetwing Surf,-0.785016352375742,0.4085732826900327
851ekaterinag,"Мы первый раз на Шри-Ланке!) Нашли в интернете этот отель и сразу влюбились 😍
Именно в таком месте и хотели отметить 👰🏼‍♀️ 🤵🏼
Сейчас отдыхаем в этом отеле 😍 Это Самое Романтическое место для уединения, романтики и спокойного отдыха! Только шум волн океана 🌊 бесконечный песчаный пляж 🏝️ птички, солнце🌞 пальмы 🌴 Огромная, прекрасная территория!! Бунгало шикарные 🥰 всё аккуратненько и чистенько, уборка каждый день)) Потрясающий персонал!) все приветливые и дружелюбные)) улыбаются и отзывчивые на любые просьбы и пожелания!) В ресторане Шеф повар готовит потрясающе вкусные и красиво оформленные блюда 😋🤩 Весь персонал отеля замечательные, добрые и милые ☺️ Отдельная благодарность нашему Батлеру Wasantha!
Всё соответствует фото на сайте отеля!, как на фото, так и в живую 🤩 У нас только положительные эмоции и ощущения от отдыха в этом прекрасном отеле Jetwing Surf Pothuvil 😘",Потрясающе красивое и романтичное место 👰🏼‍♀️🤵🏼,Jetwing Surf,-0.785016352375742,0.4085732826900327
Kentworld,"Jetwing Surf is a bespoke hotel of 18 sizeable and secluded Cabanas nestling alongside a beautiful beach with constant sound of the waves.
The cabanas are beautifully appointed and capacious.  A great night’s sleep is guaranteed.
There is a good sized pool and excellent restaurant and the chef will adjust the food to your liking.
As always, it is the charming and attentive staff who make this hotel so special.  To a person they are smiley and friendly and really make your stay a special event.",Fabulous cabanas overlooking a beautiful beach and frothing surf,Jetwing Surf,-0.785016352375742,0.4085732826900327
Passenger74641,"The hotel had excellent ambiance. During our stay the hotel only had a maximum of 5 cabanas occupied so we had them move us to seafront ones. This was done without any hassle.
The staff, although the presence of language limitations, were particularly happy and willing to help.

Our personal butler, Dulanjana, turned ti be our hero during our stay. He was smart with wonderful disposition.

Sadly we learnt that Jetwing did not offer it’s tour drivers free breakfast, lunch or dinner. They appeared to pay for their meals which we were told, not to be worth the price. We hope Jetwing will review this soon.

All in all we had a lovely stay.",Stay at Jetwing surf,Jetwing Surf,-0.785016352375742,0.4085732826900327
skysurfer_v,"We just concluded a lovely weekend at Jetwing Surf. The staff took very good care of us. Since we were vegetarians the chef made and extra effort to have a special vegetarian menu for us. 
We also did an excursion to Kudumbigala which the hotel arranged for us.
The cabanas are very unique and comfortable and offer beautiful views of the sea. If you wake up early you can catch a breathtaking sunrise.",Wonderful Weekend Getaway,Jetwing Surf,-0.785016352375742,0.4085732826900327
